ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon,c1998,c2008,c2015,n1998,n2008,n2015,d13C1998,d13C2008,d13C2015,pH1998,pH2008,pH2015,BD1998,BD2008,BD2015,CN1998,CN2008,CN2015
187,46.7805679999344,-117.0818630000035,86,127,Btb3,,,0.11392974921389679,,,0.025720914180535317,,,-23.648625600000006,,,6.83,,,1.6670353455544915,,,4.429459560193814
187,46.7805679999344,-117.0818630000035,94,127,Btb3,0.22281,0.23934,,0.02016,0.02736,,,,,6.24,6.39,,1.6670353455544915,1.6670353455544915,,11.052083333333334,8.74780701754386,
187,46.7805679999344,-117.0818630000035,127,153,Btb4,0.19999,0.21341,0.12161704769789214,0.02865,0.01242,0.021630420938674136,,,-24.2060959,6.22,6.51,6.78,1.6727112541735563,1.6727112541735563,1.6727112541735563,6.980453752181501,17.182769726247987,5.6225002760092755
189,46.78070899993351,-117.08102700000367,0,10,Ap,2.2547,2.9575956834532375,2.0176762711864407,0.16895,0.21993,0.21513050847457627,,,-26.167434999999998,5.06,4.96,4.82,1.3177796172288954,1.1052233945072063,1.2732678158688708,13.345368452204797,13.447895618847987,9.378847684101885
189,46.78070899993351,-117.08102700000367,10,20,Ap-A,2.062,1.8725,1.4686772738066967,0.14799,0.16329,0.12100023747328424,,,-26.1201382,4.91,5.1,4.82,1.3177796172288954,1.3177796172288954,1.3869823738024245,13.933373876613283,11.467328066629923,12.137804887622368
189,46.78070899993351,-117.08102700000367,20,30,A,1.6835,1.5775,1.6512904102146158,0.12576,0.13696,0.1501684324911709,,,-25.665180300000003,5.33,5.92,5.64,1.4551468363043745,1.4551468363043745,1.2296875275685022,13.386609414758269,11.51796144859813,10.99625522369159
189,46.78070899993351,-117.08102700000367,30,31,,,,,,,,,,,,,,1.1949532285810247,1.1949532285810247,,,,
189,46.78070899993351,-117.08102700000367,30,62,AB,,,1.3876258749698287,,,0.11948974173304368,,,-23.856924,,,6.01,,,1.1949532285810247,,,11.61292889953661
189,46.78070899993351,-117.08102700000367,31,62,AB,1.6332,1.4083,,0.12842,0.11583,,,,,5.33,5.71,,1.2294558172627612,1.2294558172627612,,12.717645226600217,12.158335491668826,
189,46.78070899993351,-117.08102700000367,62,94,Bw1,1.3527,1.1524,1.0273277572652146,0.11404,0.09393,0.092572777735915407,,,-25.0867168,5.55,5.86,6.37,1.3766848617790441,1.3766848617790441,1.2294558172627612,11.861627499123115,12.268710742041947,11.097514651617102
189,46.78070899993351,-117.08102700000367,94,116,Bw2,1.051,0.58262,0.5616603354437409,0.09811,0.0544,0.06625880262134842,,,-25.1595832,5.81,6.12,6.69,1.6142909822537415,1.6142909822537415,1.3766848617790441,10.712465599836916,10.709926470588236,8.476765549982568
189,46.78070899993351,-117.08102700000367,116,153,Bwb,0.5032,0.3444,0.2824012077750519,0.05621,0.0324,0.03706170975655784,,,-24.74426560000001,5.93,6.16,6.81,0.7082187734590525,0,1.6142909822537415,8.952143746664294,10.62962962962963,7.619756606751871
191,46.78082799993298,-117.080190999997,0,10,Ap,2.0258,3.627255223880597,2.3431333497658366,0.16099,0.25276716417910444,0.1920828198175992,,,-26.06999499999999,5.24,4.82,5.04,1.31684582301804,0.9229310981824782,1.2629461686398362,12.583390272687744,14.35018363900469,12.19855764295247
191,46.78082799993298,-117.080190999997,10,20,Ap,2.2059,1.8382,1.6121000043254465,0.15105,0.16,0.15629309226177607,,,-26.131416500000007,5.21,5.37,4.88,1.31684582301804,1.3361199503857966,1.3287576971258184,14.603773584905662,11.48875,10.314595360525162
191,46.78082799993298,-117.080190999997,20,30,AB,1.4001,1.323,1.1123871399226102,0.12879,0.13113,0.1133358811446042,,,-25.472311100000006,6.13,6.05,5.71,1.31684582301804,1.3168458230180415,1.359899077227094,10.871185651059864,10.089224433768017,9.814959999325595
191,46.78082799993298,-117.080190999997,30,55,AB,0.83789,0.95236,0.9428870074213441,0.09116,0.09436,0.09271976586181666,,,-25.065313600000007,5.88,5.79,6.1,1.3888600612867437,1.3888600612867437,1.3888600612867437,9.19142167617376,10.092835947435354,10.169212558480355
191,46.78082799993298,-117.080190999997,55,78,Bw1,0.62034,0.4702,0.6536618123908747,0.08157,0.05482,0.06625223047257238,,,-24.909376000000005,6.03,6.3,7.3,1.5498082318502329,1.5498082318502329,1.5498082318502329,7.605001838911364,8.5771616198467715,9.866261222125688
191,46.78082799993298,-117.080190999997,78,121,Bw2,,,0.38335902860822374,,,0.043848771962101005,,,-24.4945616,,,6.89,,,1.6316086404405348,,,8.742754048837796
191,46.78082799993298,-117.080190999997,78,129,Bw2,0.36691,0.3285,,0.04898,0.04104,,,,,6.43,6.49,,1.6316086404405348,1.6316086404405348,,7.491016741527154,8.00438596491228,
191,46.78082799993298,-117.080190999997,121,153,Bwb,,,0.24585493646138806,,,0.03719061583577713,,,-23.955404800000007,,,6.76,,,1.709361231149313,,,6.610671292645743
191,46.78082799993298,-117.080190999997,129,153,Bwb,0.3054,0.275,,0.04303,0.04082,,,,,6.44,6.58,,1.709361231149313,1.709361231149313,,7.097373925168488,6.736893679568839,
193,46.78076299993425,-117.07935500000444,0,10,Ap,2.2051,4.210779411764706,2.357606929103207,0.16358,0.2575605882352941,0.22076589946961214,,,-26.20295999999999,4.76,5.09,4.14,1.3417109759197348,0.7711243726485988,1.2095735483529475,13.480254309817825,16.34869465322837,10.679216920581185
193,46.78076299993425,-117.07935500000444,10,20,Ap-BA,1.9986,1.8479,1.6136505167676944,0.15364,0.15855,0.1367371680258166,,,-26.013507000000004,4.96,5.53,4.97,1.3417109759197348,1.3589480877301259,1.3263757785345025,13.008331163759438,11.654998423210344,11.80111113946012
193,46.78076299993425,-117.07935500000444,20,30,BA,0.97753,0.98634,1.2145283018867925,0.10558,0.11287,0.13918867924528303,,,-25.649791800000003,6.38,6.59,5.84,1.3417109759197348,1.3417109759197348,1.3051149496268328,9.258666414093579,8.738725967927705,8.725769282906331
193,46.78076299993425,-117.07935500000444,30,48,BA,0.6039,0.74345,0.7987406353722144,0.07443,0.0778,0.07954954954954956,,,-25.121369600000005,6.3,6.14,5.63,1.3259856215383623,1.3259856215383623,1.3259856215383623,8.1136638452237,9.55591259640103,10.040793944090124
193,46.78076299993425,-117.07935500000444,48,82,Bw1,0.41516,0.46151,0.4613632707774799,0.04646,0.05624,0.05222184986595174,,,-24.7514,6.64,6.55,6.12,1.4093853041260995,1.4093853041260995,1.4093853041260995,8.93585880327163,8.20608108108108,8.83467881665918
193,46.78076299993425,-117.07935500000444,82,122,Bw2,0.31969,0.32311,0.3275287766316398,0.03997,0.04132,0.04770654584016196,,,-24.5964816,6.9,6.92,6.43,1.3504347949526063,1.3504347949526063,1.3504347949526063,7.998248686514886,7.819699903194579,6.865489229276967
193,46.78076299993425,-117.07935500000444,122,153,Bwb,0.31297,0.23951999999999998,0.23868138572708725,0.04271,0.04051,0.0319090926423764,,,-24.0410176,7.02,7.26,6.8,1.380441430866701,1.380441430866701,1.380441430866701,7.327792086162492,5.912614169340904,7.480043021032505
195,46.78069599993146,-117.07851899999538,0,10,Ap,1.3007,3.3261834532374106,1.68148304880981,0.11374,0.18157021582733812,0.1557374368838663,,,-26.050709999999995,5.45,5.39,4.61,1.3925436052953977,0.9573686542852302,1.2340984879227905,11.435730613680324,18.318992672236522,10.796909737661185
195,46.78069599993146,-117.07851899999538,10,20,Ap-A,1.3667,1.3599,1.158224461922479,0.12045,0.12672,0.10509772523901474,,,-25.84535780000001,5.56,5.62,5.01,1.3925436052953977,1.41527050437494,1.37727826102299,11.346616853466168,10.731534090909092,11.020452243741989
195,46.78069599993146,-117.07851899999538,20,30,A,1.0277,1.0699,1.0037267080745342,0.10049,0.09828,0.0979507639298182,,,-25.3974204,6.55,6.54,5.6,1.3925436052953977,1.3925436052953977,1.284383435961678,10.226888247586826,10.886243386243386,10.24725757926406
195,46.78069599993146,-117.07851899999538,30,45,A,0.85566,1.0012,0.9142192028124851,0.09037,0.10015,0.07257351893201577,,,-25.253865600000008,6.32,5.54,5.95,1.3704154045747305,1.3704154045747305,1.3704154045747305,9.46840765740843,9.99700449326011,12.597145849698874
195,46.78069599993146,-117.07851899999538,45,70,Bw1,0.6015,0.49709,0.5321839876585964,0.05774,0.06248,0.04970563233951453,,,-25.120350400000003,6.63,6.22,6.67,1.4242587420242607,1.4242587420242607,1.4242587420242607,10.417388292344995,7.955985915492957,10.706713959969596
195,46.78069599993146,-117.07851899999538,70,88,Bw2,,,0.32197660763774716,,,0.0379444783691108,,,-24.427294400000005,,,7.12,,,1.4364848392678045,,,8.485466699678138
195,46.78069599993146,-117.07851899999538,70,92,Bw2,0.45991,0.32269,,0.04879,0.03843,,,,,6.73,6.52,,1.4364848392678045,1.4364848392678045,,9.426316868210698,8.396825396825397,
195,46.78069599993146,-117.07851899999538,88,114,Bwb1,,,0.2635191051664124,,,0.03036098400406743,,,-23.340827200000003,,,7.3,,,1.4311191660883562,,,8.679531109107302
195,46.78069599993146,-117.07851899999538,92,114,Bwb1,0.36304,0.26892,,0.05028,0.03356,,,,,6.04,6.94,,1.4311191660883562,1.4311191660883562,,7.220365950676213,8.01311084624553,
195,46.78069599993146,-117.07851899999538,114,153,Bwb2,0.28607,0.23652000000000004,0.24390414775893637,0.04052,0.02726,0.029464214632592946,,,-23.8483888,7.04,7.28,7.65,1.4381272119276298,1.4381272119276298,1.4381272119276298,7.059970384995064,8.676449009537786,8.277978924614969
197,46.78063799993377,-117.07768299999356,0,10,Ap,1.1011,3.9526499999999998,1.2899977140767154,0.1041,0.19025,0.11616513509806609,,,-25.357335499999998,5.72,5.23,4.82,1.4983976724810633,0.753029662598156,1.3385500291123384,10.57732949087416,20.776084099868594,11.104861307893328
197,46.78063799993377,-117.07768299999356,10,20,Ap,1.4131,1.0624,0.8765659054297356,0.12357,0.10511,0.07685587036861555,,,-25.902774600000008,5.32,6.26,5.16,1.4983976724810633,1.5396230664419241,1.4447659544436013,11.435623533220037,10.107506421843784,11.405321431213475
197,46.78063799993377,-117.07768299999356,20,30,Ap-A,0.91994,0.7971,0.6286964980544748,0.09985,0.07545,0.06766536964980546,,,-25.291752700000004,6.46,6.83,5.8,1.4983976724810633,1.4983976724810633,1.3915697725708842,9.213219829744617,10.564612326043738,9.291259344450832
197,46.78063799993377,-117.07768299999356,30,45,A,1.0314,0.40058,0.5893622319575744,0.08802,0.04953,0.05479824763661517,,,-25.2824032,6.46,6.09,6.22,1.4769862921968313,1.4769862921968313,1.4769862921968313,11.717791411042946,8.087623662426813,10.755129176133973
197,46.78063799993377,-117.07768299999356,45,86,Bw,0.44032,0.3703,0.28618561893968014,0.04619,0.05187,0.03407631280695127,,,-24.666806400000002,6.69,6.37,6.57,1.5698244528755922,1.5698244528755922,1.5698244528755922,9.532799307209352,7.139001349527666,8.398373983739837
197,46.78063799993377,-117.07768299999356,86,120,Bwb1,0.31981,0.26131,0.2506713554987212,0.03528,0.04258,0.031811460997442455,,,-24.690248,7.09,7.39,6.9,1.5251147203035107,1.5251147203035107,1.5251147203035107,9.064909297052154,6.136918741193048,7.879907041015011
197,46.78063799993377,-117.07768299999356,120,153,Bwb2,0.27068,0.32618,0.3155454782591247,0.04171,0.05457,0.047344342556734954,,,-25.113215999999998,7.39,7.41,7.07,1.3754745295826205,1.3754745295826205,1.3754745295826205,6.489570846319827,5.9772768920652375,6.664903581267217
199,46.780575999933696,-117.07684700000088,0,10,Ap1,1.7824,2.7359391304347827,1.8343976562158377,0.15946,0.18994978260869563,0.15216581398399576,,,-25.9702055,4.79,4.86,4.44,1.5196984862897873,1.0980398480461984,1.3394322211831962,11.177724821271793,14.403486505014484,12.055254778900423
199,46.780575999933696,-117.07684700000088,10,20,Ap1-Ap2,1.3786,1.3693,1.1721746242715467,0.1208,0.12129,0.10483590634904405,,,-25.997102200000008,4.92,5.33,4.75,1.5196984862897873,1.5799283286217802,1.457822397092295,11.41225165562914,11.2894715145519,11.18104154476302
199,46.780575999933696,-117.07684700000088,20,30,Ap2,1.2899,1.3342,1.2091199927905196,0.11861,0.12136,0.11484341909611137,,,-25.6364551,5.24,6.01,5.48,1.5196984862897873,1.5196984862897873,1.4714081549835032,10.875137003625328,10.993737640079104,10.528422109921845
199,46.780575999933696,-117.07684700000088,30,34,Ap2,1.2899,1.3023,1.2895390462721528,0.11861,0.11743,0.10529809519600479,,,-25.580225199999997,5.24,5.09,5.45,1.4724201831430654,1.4724201831430654,1.4724201831430654,10.875137003625328,11.090011070424934,12.246556254144664
199,46.780575999933696,-117.07684700000088,34,52,A,1.062,1.0717,0.9617769707188948,0.09563,0.10979,0.08886183079866404,,,-25.2379754,5.54,5.79,6.1,1.4610142462014828,1.4610142462014828,1.4610142462014828,11.105301683572101,9.761362601329813,10.823285566758257
199,46.780575999933696,-117.07684700000088,52,85,Bw,0.6876,0.70736,0.5254346807408686,0.08023,0.07674,0.07287074259501321,,,-25.473656399999992,5.75,5.92,6.17,1.4651432713150974,1.4651432713150974,1.4651432713150974,8.570360214383648,9.217617930675006,7.210502624640824
199,46.780575999933696,-117.07684700000088,85,108,E,0.36551,0.39626,,0.0427,0.05128,,,,,5.92,6.14,,1.7029511368225778,1.7029511368225778,,8.559953161592505,7.727379095163807,
199,46.780575999933696,-117.07684700000088,85,110,E,,,0.37433486622851936,,,0.03976150136843477,,,-25.291259799999995,,,6.4,,,1.7029511368225778,,,9.4145053216147
199,46.780575999933696,-117.07684700000088,108,153,Btb,0.28189,0.28305,,0.03934,0.03843,,,,,5.51,5.84,,1.7229772651513677,1.7229772651513677,,7.165480427046263,7.365339578454333,
199,46.780575999933696,-117.07684700000088,110,153,Btb,,,0.2076941674221819,,,0.04482528709579934,,,-24.8280954,,,6.6,,,1.7229772651513677,,,4.633415218921048
201,46.781048999929155,-117.08624199999502,0,10,Ap,1.6798,6.473207352941176,2.19470069367132,0.13508,0.30455941176470586,0.17284233964203133,,,-25.827861499999997,6.61,4.85,4.39,1.4349930528468622,0.7746242575380012,1.2105439596308907,12.435593722238673,21.25433364686886,12.697702994629093
201,46.781048999929155,-117.08624199999502,10,20,Ap,0.72484,1.7917,1.6428672098656685,0.08206,0.13913,0.13610041841004183,,,-26.238047700000003,7.81,5.42,4.56,1.4349930528468622,1.4578586768894917,1.3690738747640137,8.833048988544968,12.87788399338748,12.070993087736559
201,46.781048999929155,-117.08624199999502,20,30,Ap-BA,0.34326,1.3308,1.3428204186558945,0.05284,0.10593,0.11987881013587953,,,-25.965769,7.78,5.86,5.73,1.4349930528468622,1.4349930528468622,1.4539407519805212,6.496214988644966,12.563013310676862,11.201482706859055
201,46.781048999929155,-117.08624199999502,30,53,BA,0.27963,0.60384,0.591211053150994,0.02455,0.0704,0.06365007754123786,,,-26.1151186,7.23,6.33,6.36,1.4836029841968759,1.4836029841968759,1.4836029841968759,11.390224032586557,8.577272727272728,9.288457704830885
201,46.781048999929155,-117.08624199999502,53,95,Bt,0.23439,0.28032,0.22785438852370576,0.02549,0.03518,0.032470879702703244,,,-23.2143364,7,7.18,6.7,1.5083068298337632,1.5083068298337632,1.5083068298337632,9.195370733621028,7.9681637293917,7.017191730248583
201,46.781048999929155,-117.08624199999502,95,120,Bwb,0.21593,0.22386,0.13198288933935612,0.02568,0.03172,0.02848605768463392,,,-24.97256,6.95,6.98,7.38,1.6701635333917144,1.6701635333917144,1.6701635333917144,8.40848909657321,7.057377049180328,4.633245175605712
201,46.781048999929155,-117.08624199999502,120,153,Bwb2,,,0.11009501624471281,,,0.023001287316863846,,,-23.4989816,,,7.5,1.7,1.7,1.7,,,4.7864719364639425
203,46.78107199993305,-117.08540599999944,0,10,Ap1,1.5959,3.3447858267716537,1.82261754726127,0.15995,0.2080667716535433,0.15252157052835674,,,-25.660804999999996,5.5,5.14,4.9,1.4914696844335837,1.086234058372294,1.3049385112126615,9.977492966552047,16.07554055936011,11.94990020721305
203,46.78107199993305,-117.08540599999944,10,20,Ap1-Ap2,1.3867,1.21,1.188574283231972,0.11182,0.10157,0.11740660295395308,,,-25.7594009,5.64,5.63,4.56,1.4914696844335837,1.5680886505995917,1.481641583005452,12.401180468610267,11.912966427094615,10.123572723572721
203,46.78107199993305,-117.08540599999944,20,30,Ap2,0.92651,1.1372,0.9732260387107705,0.09508,0.08835,0.10325356825208588,,,-25.2771664,6.13,5.96,5.45,1.4914696844335837,1.4914696844335837,1.43250348465868,9.744530921329407,12.871533672891907,9.425592308197153
203,46.78107199993305,-117.08540599999944,30,33,Ap2,0.92651,0.85975,1.0570479804825157,0.09508,0.09295,0.0906221198156682,,,-25.4746811,6.13,5.77,6.38,1.3800710338617157,1.3800710338617157,1.3800710338617157,9.744530921329407,9.249596557288864,11.664348424343041
203,46.78107199993305,-117.08540599999944,33,57,BA,0.68617,0.59602,0.6661606845877053,0.05445,0.06921,0.07065404735266546,,,-24.9121208,5.98,6.28,6.67,1.4315459411858091,1.4315459411858091,1.4315459411858091,12.601836547291093,8.61176130616963,9.428485834117952
203,46.78107199993305,-117.08540599999944,57,79,BE,0.41156,0.37264,0.38015053344375704,0.04392,0.05061,0.04525454279729137,,,-24.456129299999997,6.2,6.4,6.84,1.6236469771492046,1.6236469771492046,1.6236469771492046,9.370673952641166,7.362971744714484,8.400273429930891
203,46.78107199993305,-117.08540599999944,79,102,Btb1,0.30015,0.29742,0.27540237781721727,0.03531,0.04171,0.03506879639701532,,,-24.2778315,6.49,6.66,7.01,1.6998414464221927,1.6998414464221927,1.6998414464221927,8.500424808836023,7.130664109326301,7.853203021266409
203,46.78107199993305,-117.08540599999944,102,153,Btb2,0.22331,0.43617,0.15136547691943034,0.02709,0.04225,0.023252414719418493,,,-23.961199199999992,6.69,6.83,7.21,1.6432683943893613,1.6432683943893613,1.6432683943893613,8.243263196751569,10.323550295857988,6.509667006455997
205,46.781008999933846,-117.08456999999541,0,10,Ap1,1.9784,3.3026761194029852,2.0884012152701334,0.13747,0.22357044776119406,0.16949319712914446,,,-26.442708499999995,5.79,5.45,5.15,1.4920294292932197,1.0846306154519807,1.1698749051643524,14.391503600785624,14.77241805648091,12.32144564291207
205,46.781008999933846,-117.08456999999541,10,20,Ap1-Ap2,1.4479,1.3992,1.3671747283392635,0.1111,0.12115,0.12769977882488703,,,-26.073999500000003,6.22,6.14,5.19,1.4920294292932197,1.4920294292932197,1.3728673006687016,13.032403240324031,11.549319026000825,10.706163635679053
205,46.781008999933846,-117.08456999999541,20,30,Ap2,1.2346,1.2247,1.228267245580612,0.08706,0.10989,0.10875371051349075,,,-26.014648700000002,6.66,6.55,5.92,1.5334797491230743,1.5334797491230743,1.3733083967041306,14.181024580748907,11.144781144781144,11.294026105235712
205,46.781008999933846,-117.08456999999541,30,34,Ap2,1.2346,1.3072,1.1880843806104129,0.08706,0.1126,0.10162567324955116,,,-25.923499699999997,6.66,5.7,5.94,1.4395626282195426,1.4395626282195426,1.4395626282195426,14.181024580748907,11.609236234458258,11.690789764245524
205,46.781008999933846,-117.08456999999541,34,58,Aburied,1.6414,1.8889,1.654211446046308,0.1147,0.15095,0.12052018972726705,,,-25.885585799999998,5.91,6.16,6.24,1.3340791662980038,1.3340791662980038,1.3340791662980038,14.310374891020052,12.513415038092084,13.725596099622232
205,46.781008999933846,-117.08456999999541,58,84,Bwb,0.7544,0.91704,1.119224366368426,0.07576,0.09353,0.08284658789787075,,,-26.0054757,6.27,6.34,6.58,1.3136858303541787,1.3136858303541787,1.3136858303541787,9.957761351636748,9.804768523468406,13.509601237267026
205,46.781008999933846,-117.08456999999541,84,97,Eb,0.37979,0.5071,0.5966404363069732,0.02945,0.05399,0.047751266069341644,,,-26.1714771,6.42,6.49,6.84,1.4383626538711942,1.4383626538711942,1.4383626538711942,12.89609507640068,9.392480088905351,12.49475637861761
205,46.781008999933846,-117.08456999999541,97,153,Btb,0.37018,0.30653,0.40367253221432675,0.03509,0.03593,0.03450565111537776,,,-25.881486999999996,6.4,6.51,7.59,1.5529686811900376,1.5529686811900376,1.5529686811900376,10.549444286121402,8.531310882271084,11.698736849351217
207,46.781039377503554,-117.0837549741222,0,10,Ap,1.4369,4.313380597014925,2.2852988152698557,0.11095,0.25743074626865675,0.1838069328652918,,,-26.40218,5.58,5.18,4.72,1.482027211339004,0.8450478362079493,1.062247472519717,12.950878774222625,16.75549894305728,12.433148084488755
207,46.781039377503554,-117.0837549741222,10,20,Ap-A,1.4704,1.4622,1.319243689849283,0.1088,0.13041,0.13183902306155804,,,-26.0143697,5.65,5.59,5.1,1.482027211339004,1.5244681855812667,1.4510295181466908,13.514705882352942,11.212330342765124,10.00647349482637
207,46.781039377503554,-117.0837549741222,20,30,A,1.4383,1.2564,1.3597861384301353,0.12187,0.1092,0.12426238634254963,,,-25.847254100000008,6.27,6.3,5.9,1.482027211339004,1.482027211339004,1.2969105633678564,11.801920078772461,11.505494505494504,10.942861942805942
207,46.781039377503554,-117.0837549741222,30,46,A,1.4692,1.4419,1.565351076699734,0.11784,0.1273,0.12432857488507139,,,-25.621213200000003,6.14,5.6,6,1.3225837985984947,1.3225837985984947,1.3225837985984947,12.46775288526816,11.326787117046347,12.590436897927411
207,46.781039377503554,-117.0837549741222,46,70,AB,1.0246,1.0743,1.2853607982802322,0.09023,0.10112,0.11030641383514615,,,-25.229777799999997,6.19,6.11,6.26,1.1501338691212197,1.1501338691212197,1.1501338691212197,11.355425024936272,10.624011075949367,11.65263880485875
207,46.781039377503554,-117.0837549741222,70,93,Bw1,0.65334,0.98323,0.9295365188692781,0.05782,0.10108,0.08215621562156217,,,-25.092467999999993,6.2,6.08,6.51,1.2290443731812832,1.2290443731812832,1.2290443731812832,11.299550328606019,9.727245745943806,11.314256770918234
207,46.781039377503554,-117.0837549741222,93,135,Bw2,0.47857,0.43702,0.48097839874292414,0.05247,0.06109,0.04742659169648436,,,-25.130381899999993,6.22,6.36,6.73,1.4989701293513653,1.4989701293513653,1.4989701293513653,9.120830951019629,7.153707644458995,10.141534138085198
207,46.781039377503554,-117.0837549741222,135,153,Bwb,0.37325,0.4257,0.2644237646606422,0.0401,0.04844,0.030061911170928674,,,-25.4213967,6.19,6.43,6.91,1.5,1.5,1.5,9.307980049875313,8.78819157720892,8.795973188702414
209,46.781014999932815,-117.08289799999514,0,10,Ap,2.0243,3.0162676923076925,2.0773191422098107,0.15049,0.20917753846153847,0.17051899467832868,,,-25.7863445,5.05,5.23,4.64,1.3739556501575294,0.9786077040707918,1.243802600702225,13.45139211907768,14.41965382369338,12.182332801858923
209,46.781014999932815,-117.08289799999514,10,20,Ap,2.0332,1.6689,1.5307550679704267,0.15607,0.13727,0.1463152873837348,,,-25.8971663,5.33,5.35,4.92,1.3739556501575294,1.414587832592171,1.434003211179138,13.027487665790991,12.157791214394988,10.462030969845149
209,46.781014999932815,-117.08289799999514,20,30,A,1.8248,1.2119,1.2277593604624903,0.12458,0.11005,0.12522288966171355,,,-25.580662700000005,6,6.19,5.29,1.3739556501575294,1.3739556501575294,1.3188771459322124,14.647615989725479,11.012267151294866,9.804592145886835
209,46.781014999932815,-117.08289799999514,30,48,A,1.7944,0.76657,0.7612069799129708,0.13088,0.06472,0.07267812403850381,,,-24.954133499999994,5.68,5.93,6.22,1.4366953644481675,1.4366953644481675,1.4366953644481675,13.710268948655257,11.844406674907292,10.473674024795885
209,46.781014999932815,-117.08289799999514,48,82,Bw,1.1262,0.41369,0.3936466945551566,0.08983,0.04872,0.04383774169109655,,,-24.2911526,5.94,6.42,6.62,1.62187813831671,1.62187813831671,1.62187813831671,12.537014360458645,8.491174055829228,8.979629866177762
209,46.781014999932815,-117.08289799999514,82,109,BE,0.6578,0.29841,0.24991731118113245,0.06763,0.02378,0.03416862408097012,,,-24.211225999999993,6.24,6.59,7.05,1.6546657293362979,1.6546657293362979,1.6546657293362979,9.72645275765193,12.548780487804878,7.314233976436921
209,46.781014999932815,-117.08289799999514,109,139,EB,0.36199,0.24681,0.14565700161612322,0.03205,0.02224,0.030822511645593693,,,-24.03556160000001,6.26,6.67,7.15,1.5517653571777772,1.5517653571777772,1.5517653571777772,11.294539781591261,11.097571942446043,4.725669448711068
209,46.781014999932815,-117.08289799999514,139,153,Btb,0.50557,0.25452,0.10736485202776763,0.05163,0.01928,0.024595104128607964,,,-23.045810000000003,6.13,6.7,7.22,1.633800121520502,1.633800121520502,1.633800121520502,9.792175092000774,13.201244813278011,4.365293656264113
211,46.780853999928304,-117.08206199999921,0,10,Ap,1.6673,4.663730882352941,2.421711651138219,0.13468,0.2687926470588235,0.18218422822015173,,,-25.833792499999994,5.14,5.41,4.91,1.380312502314161,0.7665040023317409,1.1944880639412812,12.37971487971488,17.350663916533083,13.292652579189339
211,46.780853999928304,-117.08206199999921,10,20,Ap,1.5479,2.0374,1.8064299516908213,0.12098,0.16937,0.1541304347826087,,,-26.1953153,5.71,5.32,4.94,1.380312502314161,1.380312502314161,1.3278755050549607,12.79467680608365,12.029284997343094,11.720137909418586
211,46.780853999928304,-117.08206199999921,20,30,Ap-AB,1.1303,1.8568,1.6362621508687045,0.10462,0.14807,0.13392214647020012,,,-26.185143200000006,6.37,5.9,5.84,1.4191188867118234,1.4191188867118234,1.4255341672989044,10.803861594341427,12.540014857837509,12.218010194697706
211,46.780853999928304,-117.08206199999921,30,57,AB,0.73926,1.3949,1.725634395089178,0.07264,0.09185,0.13458697858765528,,,-25.9735024,5.86,5.88,6.22,1.4070783318379747,1.4070783318379747,1.4070783318379747,10.177037444933921,15.186717474142624,12.821703950841632
211,46.780853999928304,-117.08206199999921,57,93,Btb1,0.41299,1.2519,,0.05083,0.08811,,,,,6.18,6.24,,1.3977339127628827,1.3977339127628827,,8.124926224670471,14.208375893769153,
211,46.780853999928304,-117.08206199999921,57,94,Btb1,,,1.1848648480512614,,,0.09071386357273944,,,-26.220093600000006,,,6.72,,,1.3977339127628827,,,13.061563044342947
211,46.780853999928304,-117.08206199999921,93,126,Btb2,0.25251,1.1977,,0.03549,0.08746,,,,,6.42,6.43,,1.4632991772118542,1.4632991772118542,,7.1149619611158075,13.694260233249485,
211,46.780853999928304,-117.08206199999921,94,126,Btb2,,,0.5891396567228369,,,0.050975290299878795,,,-26.1842816,,,7.16,,,1.4632991772118542,,,11.557357560045865
211,46.780853999928304,-117.08206199999921,126,153,Btb3,0.21428,0.3669,0.3749693345306559,0.02678,0.02793,0.0348634861193374,,,-25.7350968,6.61,6.66,7.41,1.6507599661392998,1.6507599661392998,1.6507599661392998,8.001493651979088,13.13641245972073,10.755359726423778
213,46.780994999933746,-117.08122599999662,0,10,Ap,2.3983,4.176143846153846,2.4250283206613252,0.16646,0.2505185384615385,0.20050415879981626,,,-26.323100000000004,4.91,5.78,4.9,1.4172885694094999,0.8313916345206639,1.2129258782222065,14.40766550522648,16.66999924157309,12.094653473409887
213,46.780994999933746,-117.08122599999662,10,20,AP,2.3411,1.9409,1.7521130099772793,0.15635,0.15082,0.16800355625802627,,,-26.143910299999998,5.29,6.17,5.46,1.4172885694094999,1.4172885694094999,1.4087725179526087,14.973456987527983,12.868982893515449,10.429023343329217
213,46.780994999933746,-117.08122599999662,20,30,Ap-A,1.6941,1.9432,1.8209690406774952,0.12222,0.14696,0.14371604424082554,,,-26.171710300000008,5.91,6.49,6.05,1.4385169270406484,1.4385169270406484,1.4191823843887292,13.861070201276387,13.222645617855198,12.670603691443734
213,46.780994999933746,-117.08122599999662,30,55,A,1.634,1.8997,1.7242912019253023,0.12901,0.13683,0.14014532327486462,,,-25.78216400000001,5.83,5.53,6.4,1.4125379462213852,1.4125379462213852,1.4125379462213852,12.665684830633282,13.883651246071766,12.303594309340452
