ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon1998,pH1998,Horizon2008,pH2008,Horizon2015,pH2015
139,46.77999299992963,-117.08059299999658,30,37,A,5.84,A,5.95,A,6.19
139,46.77999299992963,-117.08059299999658,37,74.5,AB,6.06,AB,6.28,,
139,46.77999299992963,-117.08059299999658,74.5,125,Btb1,6.44,Btb1,6.6,,
139,46.77999299992963,-117.08059299999658,125,153,Btb2,6.65,Btb2,6.86,,
139,46.77999299992963,-117.08059299999658,37,57,,,,,AB,6.43
139,46.77999299992963,-117.08059299999658,57,112,,,,,Btb1,6.9
139,46.77999299992963,-117.08059299999658,112,153,,,,,Btb2,7.18
141,46.780226999932275,-117.07975700000412,0,10,Ap,5.57,Ap-A1,5.17,Ap-A1,4.7
141,46.780226999932275,-117.07975700000412,10,20,A1,5.71,A1,5.81,A1,5.32
141,46.780226999932275,-117.07975700000412,20,30,A1,6.66,A1-A2,6.63,A1-A2,6.32
141,46.780226999932275,-117.07975700000412,30,38,A2,5.97,A2,5.77,,
141,46.780226999932275,-117.07975700000412,38,54,EB,6.12,EB,6.04,,
141,46.780226999932275,-117.07975700000412,54,100,Btb1,6.24,Btb1,6.27,,
141,46.780226999932275,-117.07975700000412,100,153,Btb2,6.74,Btb2,6.76,,
141,46.780226999932275,-117.07975700000412,30,37,,,,,A2,6.38
141,46.780226999932275,-117.07975700000412,37,49,,,,,EB,6.7
141,46.780226999932275,-117.07975700000412,49,99,,,,,Btb1,6.94
141,46.780226999932275,-117.07975700000412,99,153,,,,,Btb2,7.17
143,46.78010381911919,-117.07890309813091,0,10,Ap,5.19,Ap,4.95,Ap,4.81
143,46.78010381911919,-117.07890309813091,10,20,Ap,5.4,Ap,5.52,Ap,5.42
143,46.78010381911919,-117.07890309813091,20,30,Ap,6.3,Ap-A1,6.29,Ap-A1,6.17
143,46.78010381911919,-117.07890309813091,30,42,A1,6.11,A1,5.79,A1,6.37
143,46.78010381911919,-117.07890309813091,42,61,A2,6.18,A2,6.09,,
143,46.78010381911919,-117.07890309813091,61,70,EB,6.27,EB,6.09,,
143,46.78010381911919,-117.07890309813091,70,101,Bwb,6.24,Bwb,6.16,,
143,46.78010381911919,-117.07890309813091,101,136,Btb1,6.56,Btb1,6.2,Btb1,6.99
143,46.78010381911919,-117.07890309813091,136,153,Btb2,6.5,Btb2,6.46,Btb2,6.79
143,46.78010381911919,-117.07890309813091,42,63,,,,,A2,6.73
143,46.78010381911919,-117.07890309813091,63,80,,,,,EB,6.81
143,46.78010381911919,-117.07890309813091,80,101,,,,,Bwb,6.86
145,46.780128999934526,-117.07808499999827,0,10,Ap,5.74,Ap,4.96,Ap,4.7
145,46.780128999934526,-117.07808499999827,10,20,A,6.48,Ap-A,5.82,Ap-A,5.49
145,46.780128999934526,-117.07808499999827,20,30,A,0,A,6.57,A,6.44
145,46.780128999934526,-117.07808499999827,30,32,A,0,,5.58,A,6.09
145,46.780128999934526,-117.07808499999827,32,50,AB,6.1,AB,6.08,AB,6.52
145,46.780128999934526,-117.07808499999827,50,68,EB,6.17,EB,6.17,,
145,46.780128999934526,-117.07808499999827,68,125,Btb1,5.97,Btb1,6.19,,
145,46.780128999934526,-117.07808499999827,125,153,Btb2,6.02,Btb2,6.24,Btb2,6.77
145,46.780128999934526,-117.07808499999827,50,69,,,,,EB,6.76
145,46.780128999934526,-117.07808499999827,69,125,,,,,Btb1,6.87
147,46.780229999932715,-117.07724899999708,0,10,Ap,4.96,Ap,5.04,Ap,4.71
147,46.780229999932715,-117.07724899999708,10,20,AB,5.47,AB-Bw,5.48,AB-Bw,5.1
147,46.780229999932715,-117.07724899999708,20,30,AB,6.03,Bw,6.26,Bw,5.59
147,46.780229999932715,-117.07724899999708,30,48,Bw,5.77,Bw,5.61,Bw,6.68
147,46.780229999932715,-117.07724899999708,48,85,Btb1,5.88,Btb1,5.6,Btb1,6.6
147,46.780229999932715,-117.07724899999708,85,145,Btb2,6.47,Btb2,5.92,Btb2,7.72
147,46.780229999932715,-117.07724899999708,145,153,Btb3,6.64,Btb3,6.49,Btb3,7.62
149,46.78042199993608,-117.08710299999856,0,10,Ap,4.89,Ap,4.33,Ap,4.4
149,46.78042199993608,-117.08710299999856,10,20,A,4.91,Ap-A,4.75,Ap-A,4.56
149,46.78042199993608,-117.08710299999856,20,30,A,5.58,A,5.41,A,5.3
149,46.78042199993608,-117.08710299999856,30,34,A,5.58,,4.79,A,5.18
149,46.78042199993608,-117.08710299999856,34,70,Bw1,5.67,Bw1,5.49,Bw1,5.98
149,46.78042199993608,-117.08710299999856,70,90,Bw2,5.81,Bw2,5.74,Bw2,6.27
149,46.78042199993608,-117.08710299999856,90,114,Bwb1,6.03,Bwb1,5.87,Bwb1,6.49
149,46.78042199993608,-117.08710299999856,114,153,Bwb2,6.02,Bwb2,5.9,Bwb2,6.72
151,46.7804554421613,-117.08622506234101,0,10,Ap,5.44,Ap,4.98,Ap,4.81
151,46.7804554421613,-117.08622506234101,10,20,Ap,6.06,A,5.28,Ap-A,5.04
151,46.7804554421613,-117.08622506234101,20,30,Ap,6.49,A,5.93,A,5.76
151,46.7804554421613,-117.08622506234101,30,43,A,5.64,A,5.31,A,5.82
151,46.7804554421613,-117.08622506234101,43,78,Bw1,5.97,Bw1,6.03,Bw1,6.37
151,46.7804554421613,-117.08622506234101,78,109,Bw2,6.23,Bw2,6.31,Bw2,6.65
151,46.7804554421613,-117.08622506234101,109,153,Bwb,6.2,Bwb,6.51,Bwb,6.83
153,46.78049999992753,-117.08543099999355,0,10,Ap,5.52,Ap,5.24,Ap,5.1
153,46.78049999992753,-117.08543099999355,10,20,Ap,5.73,Ap-A,5.27,Ap-A,5.06
153,46.78049999992753,-117.08543099999355,20,30,Ap,6.55,A,5.98,A,6.1
153,46.78049999992753,-117.08543099999355,30,46,A,6.03,A,0,A,6.16
153,46.78049999992753,-117.08543099999355,46,66,AB,6.17,AB,0,AB,6.57
153,46.78049999992753,-117.08543099999355,66,120,Bw,6.62,Bw,0,Bw,6.82
153,46.78049999992753,-117.08543099999355,120,153,Bwb,6.79,Bwb,0,Bwb,7.3
155,46.780436999934366,-117.08459499999867,0,10,Ap,5.19,Ap,4.97,Ap,4.7
155,46.780436999934366,-117.08459499999867,10,20,Ap,5.51,Ap,5.48,Ap,5.25
155,46.780436999934366,-117.08459499999867,20,30,Ap,6.05,A,6.38,Ap-A,6.08
155,46.780436999934366,-117.08459499999867,30,49,A,5.9,A,6.11,,
155,46.780436999934366,-117.08459499999867,49,71,E,6.25,E,6.46,,
155,46.780436999934366,-117.08459499999867,71,98,Btb1,6.31,Btb1,6.87,,
155,46.780436999934366,-117.08459499999867,98,153,Btb2,6.56,Btb2,6.83,Btb2,7.19
155,46.780436999934366,-117.08459499999867,30,43,,,,,A,6.08
155,46.780436999934366,-117.08459499999867,43,60,,,,,E,6.57
155,46.780436999934366,-117.08459499999867,60,98,,,,,Btb1,7.02
157,46.78045299993024,-117.08375900000377,0,10,Ap1,5.22,Ap1,5.4,Ap1,4.61
157,46.78045299993024,-117.08375900000377,10,20,Ap2,5.59,Ap1-Ap2,5.57,Ap1-Ap2,6.16
157,46.78045299993024,-117.08375900000377,20,30,Ap2,6.48,Ap2-AE,6.45,Ap2-AE,5.86
157,46.78045299993024,-117.08375900000377,30,43,AE,6.21,AE,6.32,,
157,46.78045299993024,-117.08375900000377,43,89,Btb1,6.74,Btb1,7.05,,
157,46.78045299993024,-117.08375900000377,89,106,Btb2,7.15,Btb2,7.53,,
157,46.78045299993024,-117.08375900000377,106,153,Btb2,,,,,
157,46.78045299993024,-117.08375900000377,30,52,,,,,AE,6.65
157,46.78045299993024,-117.08375900000377,52,89,,,,,Btb1,7.06
157,46.78045299993024,-117.08375900000377,89,123,,,,,Btb2,7.38
157,46.78045299993024,-117.08375900000377,123,153,,,,,Btb3,7.56
159,46.78044299993169,-117.08292299999717,0,10,Ap,5.45,Ap,5.31,Ap,5.18
159,46.78044299993169,-117.08292299999717,10,20,Ap,5.64,Ap-AB,5.73,Ap-AB,5.54
159,46.78044299993169,-117.08292299999717,20,30,Ap,6.72,AB,6.63,AB,6.29
159,46.78044299993169,-117.08292299999717,30,57,AB,6.34,AB,6.17,AB,6.28
159,46.78044299993169,-117.08292299999717,57,92,Bw1,6.54,Bw1,6.76,Bw1,6.76
159,46.78044299993169,-117.08292299999717,92,127,Bw2,6.7,Bw2,7.08,Bw2,7.01
159,46.78044299993169,-117.08292299999717,127,153,Btb,6.62,Btb,7.09,Btb,7.06
161,46.78028199993236,-117.0820870000057,0,10,Ap,4.75,Ap,4.88,Ap,4.52
161,46.78028199993236,-117.0820870000057,10,20,Ap,4.94,Ap,5.38,Ap,5.13
161,46.78028199993236,-117.0820870000057,20,30,Ap,5.61,Ap-A,5.92,Ap-A,5.76
161,46.78028199993236,-117.0820870000057,30,65,A,5.63,,5.64,A,6.04
161,46.78028199993236,-117.0820870000057,65,103,AB,6.09,AB,6.16,AB,6.57
161,46.78028199993236,-117.0820870000057,103,122,BE,6.33,BE,6.52,,
161,46.78028199993236,-117.0820870000057,122,142,E,6.1,E,6.22,,
161,46.78028199993236,-117.0820870000057,142,153,Bwb,5.89,Bwb,6.12,,
161,46.78028199993236,-117.0820870000057,103,115,,,,,BE,6.8
161,46.78028199993236,-117.0820870000057,115,135,,,,,E,7.14
161,46.78028199993236,-117.0820870000057,135,153,,,,,Bwb,6.92
163,46.7804229999283,-117.08125099999889,0,10,Ap,5.25,Ap,4.94,Ap,4.96
163,46.7804229999283,-117.08125099999889,10,20,A1,5.35,Ap-A1,5.3,Ap-A1,5.38
163,46.7804229999283,-117.08125099999889,20,30,A1,5.79,A1,6.17,A1,5.93
163,46.7804229999283,-117.08125099999889,30,34,A1,5.79,,5.15,A1,5.6
163,46.7804229999283,-117.08125099999889,34,72,A2,5.62,A2,6.04,A2,6.26
163,46.7804229999283,-117.08125099999889,72,122,Bw,5.97,Bw,6.42,Bw,6.65
163,46.7804229999283,-117.08125099999889,122,153,Btb,5.99,Btb,6.38,Btb,6.76
165,46.780541999932495,-117.08041499999896,0,10,Ap,4.92,Ap,4.75,Ap,4.98
165,46.780541999932495,-117.08041499999896,10,20,Ap,5.31,Ap,5.48,Ap,5.33
165,46.780541999932495,-117.08041499999896,20,30,Ap,5.99,A,6.26,Ap-A,6.03
165,46.780541999932495,-117.08041499999896,30,60,A,6.05,A,6.29,A,6.07
165,46.780541999932495,-117.08041499999896,60,96,Bw1,6.32,Bw1,6.58,Bw1,6.59
165,46.780541999932495,-117.08041499999896,96,138,Bw2,6.54,Bw2,6.67,Bw2,6.97
165,46.780541999932495,-117.08041499999896,138,153,Bwb,6.66,Bwb,6.53,Bwb,6.95
167,46.78047699992918,-117.07957899999805,0,10,Ap,5.56,Ap,5.29,Ap,4.76
167,46.78047699992918,-117.07957899999805,10,20,A1,5.85,Ap-A1,5.79,Ap-A1,5.57
167,46.78047699992918,-117.07957899999805,20,30,A1,7.21,A1,6.78,A1,6.54
167,46.78047699992918,-117.07957899999805,30,34,A1,7.21,,5.97,A1,6.05
167,46.78047699992918,-117.07957899999805,34,52,A2,6.65,A2,6.87,A2,6.55
167,46.78047699992918,-117.07957899999805,52,81,Bw1,7.24,Bw1,6.58,Bw1,6.85
167,46.78047699992918,-117.07957899999805,81,103,Bw2,7.58,Bw2,7.09,Bw2,7.32
167,46.78047699992918,-117.07957899999805,103,153,Btkb,7.45,Btkb,7.56,Btkb,7.56
169,46.780409999930704,-117.07874299999854,0,10,Ap,5.02,Ap,4.98,Ap,4.79
169,46.780409999930704,-117.07874299999854,10,20,Ap,5.24,Ap,5.37,Ap,5.38
169,46.780409999930704,-117.07874299999854,20,30,Ap,6.03,A,6.27,A,6.3
169,46.780409999930704,-117.07874299999854,30,56,A,6.2,A,6.18,A,6.22
169,46.780409999930704,-117.07874299999854,56,78,Bw,6.46,Bw,6.35,Bw,6.64
169,46.780409999930704,-117.07874299999854,78,107,BE,6.5,BE,6.28,BE,6.88
169,46.780409999930704,-117.07874299999854,107,153,Btb,6.39,Btb,6.17,Btb,7.03
171,46.78035199992877,-117.07790700000423,0,10,Ap,5.23,Ap,4.95,Ap,4.8
171,46.78035199992877,-117.07790700000423,10,20,Ap,5.09,Ap-Bw1,5.26,Ap-Bw,5.22
171,46.78035199992877,-117.07790700000423,20,30,Ap,5.99,Bw,6.38,Bw,6.2
171,46.78035199992877,-117.07790700000423,30,57,Bw,6.07,Bw,5.89,Bw,6.14
171,46.78035199992877,-117.07790700000423,57,82,BE,6.33,BE,6.2,BE,6.62
171,46.78035199992877,-117.07790700000423,82,106,Btb1,6.24,Btb1,6.14,Btb1,6.7
171,46.78035199992877,-117.07790700000423,106,153,Btb2,6.4,Btb2,6.13,Btb2,6.87
173,46.78028999993326,-117.07707100000248,0,10,Ap,4.85,Ap,4.98,Ap,4.87
173,46.78028999993326,-117.07707100000248,10,20,Ap,4.94,Ap-AB,5.31,Ap-AB,5.3
173,46.78028999993326,-117.07707100000248,20,30,Ap,6.04,AB,6.13,AB,5.89
173,46.78028999993326,-117.07707100000248,30,53,AB,5.8,AB,5.4,,
173,46.78028999993326,-117.07707100000248,53,72,E,5.91,E,5.47,,
173,46.78028999993326,-117.07707100000248,72,103,Btb1,5.53,Btb1,5.45,Btb1,6.63
173,46.78028999993326,-117.07707100000248,103,153,Btb2,5.79,Btb2,6.02,Btb2,6.6
173,46.78028999993326,-117.07707100000248,30,45,,,,,AB,5.89
173,46.78028999993326,-117.07707100000248,45,72,,,,,E,6.45
175,46.780707999932396,-117.08687899999862,0,10,Ap,5.03,Ap,4.88,Ap,4.66
175,46.780707999932396,-117.08687899999862,10,20,Ap,5.15,Ap-A1,5.25,Ap-A1,4.46
175,46.780707999932396,-117.08687899999862,20,30,Ap,5.53,A1,5.99,A1,5.49
175,46.780707999932396,-117.08687899999862,30,35,A1,0,A1,5.34,A1,5.76
175,46.780707999932396,-117.08687899999862,35,57,A2,5.72,A2,5.87,A2,6.35
175,46.780707999932396,-117.08687899999862,57,69,AE,5.99,AE,6.1,AE,6.65
175,46.780707999932396,-117.08687899999862,69,110,Bw,6.19,Bw,6.52,Bw,6.95
175,46.780707999932396,-117.08687899999862,110,125,Btb1,6.37,Btb1,6.42,Btb1,6.83
175,46.780707999932396,-117.08687899999862,125,153,Btb2,6.35,Btb2,6.36,Btb2,6.95
177,46.78076299993072,-117.08604300000336,0,10,Ap,5.19,Ap-A,4.97,Ap,4.69
177,46.78076299993072,-117.08604300000336,10,20,A,5.25,A,5.48,Ap-A,4.53
177,46.78076299993072,-117.08604300000336,20,30,A,5.65,Ap,6.1,A,5.66
177,46.78076299993072,-117.08604300000336,30,34,A,5.65,,5.95,A,6.09
177,46.78076299993072,-117.08604300000336,34,72,BA,5.95,BA,6.37,BA,7.75
177,46.78076299993072,-117.08604300000336,72,123,Bw,6.49,Bw,6.63,Bw,7.86
177,46.78076299993072,-117.08604300000336,123,153,Bwb,6.55,Bwb,6.68,Bwb,7.69
179,46.78078599993143,-117.08520700000078,0,10,Ap,5.33,Ap,4.96,Ap,4.96
179,46.78078599993143,-117.08520700000078,10,20,A,5.5,Ap-A,5.66,Ap,4.84
179,46.78078599993143,-117.08520700000078,20,30,A,5.79,A-Bw1,6.12,A,5.58
179,46.78078599993143,-117.08520700000078,30,34,A,5.79,,0,,
179,46.78078599993143,-117.08520700000078,34,68,Bw,5.71,Bw,0,,
179,46.78078599993143,-117.08520700000078,68,98,EB,6.18,EB,0,,
179,46.78078599993143,-117.08520700000078,98,126,Bwb1,6.36,Bwb1,0,,
179,46.78078599993143,-117.08520700000078,126,153,Bwb2,6.37,Bwb2,0,Bwb2,6.9
179,46.78078599993143,-117.08520700000078,30,42,,,,,A,6.07
179,46.78078599993143,-117.08520700000078,42,73,,,,,Bw,6.53
179,46.78078599993143,-117.08520700000078,73,116,,,,,EB,6.89
179,46.78078599993143,-117.08520700000078,116,126,,,,,Bwb1,6.95
181,46.78072299993372,-117.08437100000594,0,10,Ap,5.03,Ap,5.12,Ap,5.03
181,46.78072299993372,-117.08437100000594,10,20,A1,5.18,Ap-A1,5.61,Ap-A1,5.15
181,46.78072299993372,-117.08437100000594,20,30,A1,5.68,A1-A2,5.77,A1-A2,5.66
181,46.78072299993372,-117.08437100000594,30,48,A2,5.34,A2,5.73,A2,5.93
181,46.78072299993372,-117.08437100000594,48,75,AE,5.68,AE,6.19,AE,6.35
181,46.78072299993372,-117.08437100000594,75,109,Btb1,6.05,Btb1,6.55,Btb1,6.62
181,46.78072299993372,-117.08437100000594,109,153,Btb2,6.83,Btb2,7.18,Btb2,6.87
183,46.78073899993008,-117.08353499999848,0,10,Ap,5.19,Ap,5.45,Ap,4.4
183,46.78073899993008,-117.08353499999848,10,20,Ap,5.35,Ap-A,5.47,Ap-A,4.87
183,46.78073899993008,-117.08353499999848,20,30,Ap,6.16,A,6.43,A,5.91
183,46.78073899993008,-117.08353499999848,30,43,A,6.01,A,5.65,A,5.94
183,46.78073899993008,-117.08353499999848,43,89,Ab,6.42,Ab,6.16,Aburied,6.47
183,46.78073899993008,-117.08353499999848,89,122,Bwb,6.74,Bwb,6.53,Bwb,6.86
183,46.78073899993008,-117.08353499999848,122,153,Bwb,,,,Bwb2,7.13
185,46.78072899993331,-117.08269899999522,0,10,Ap,4.85,Ap,5.09,Ap,4.74
185,46.78072899993331,-117.08269899999522,10,20,Ap,5.16,Ap-A,5.27,Ap-A,4.64
185,46.78072899993331,-117.08269899999522,20,30,Ap,5.74,A,5.99,A,5.48
185,46.78072899993331,-117.08269899999522,30,36,A,5.56,A,5.22,,
185,46.78072899993331,-117.08269899999522,36,62,Bw,5.85,Bw,5.53,,
185,46.78072899993331,-117.08269899999522,62,127,Btb1,6.73,Btb1,6.23,,
185,46.78072899993331,-117.08269899999522,127,153,Btb2,7.34,Btb2,6.56,,
185,46.78072899993331,-117.08269899999522,30,40,,,,,A,5.81
185,46.78072899993331,-117.08269899999522,40,75,,,,,Bw,6.19
185,46.78072899993331,-117.08269899999522,75,112,,,,,Btb1,6.8
185,46.78072899993331,-117.08269899999522,112,153,,,,,Btb2,7.08
187,46.7805679999344,-117.0818630000035,0,10,Ap1,5.16,Ap1-Ap2,5.22,Ap1,4.79
187,46.7805679999344,-117.0818630000035,10,20,Ap2,5.4,Ap2,5.53,Ap2,4.95
187,46.7805679999344,-117.0818630000035,20,30,Ap2,6.01,Ap2-EB,6.01,Ap2-EB,5.21
187,46.7805679999344,-117.0818630000035,30,31,EB,6.22,EB,5.62,,
187,46.7805679999344,-117.0818630000035,31,62,Btb1,5.89,Btb1,6.06,,
187,46.7805679999344,-117.0818630000035,62,94,Btb2,6.25,Btb2,6.33,,
187,46.7805679999344,-117.0818630000035,94,127,Btb3,6.24,Btb3,6.39,,
187,46.7805679999344,-117.0818630000035,127,153,Btb4,6.22,Btb4,6.51,Btb4,6.78
187,46.7805679999344,-117.0818630000035,30,38,,,,,EB,6.11
187,46.7805679999344,-117.0818630000035,38,69,,,,,Btb1,6.61
187,46.7805679999344,-117.0818630000035,69,86,,,,,Btb2,6.84
187,46.7805679999344,-117.0818630000035,86,127,,,,,Btb3,6.83
189,46.78070899993351,-117.08102700000367,0,10,Ap,5.06,Ap,4.96,Ap,4.82
189,46.78070899993351,-117.08102700000367,10,20,A,4.91,Ap-A,5.1,Ap-A,4.82
189,46.78070899993351,-117.08102700000367,20,30,A,5.33,A,5.92,A,5.64
189,46.78070899993351,-117.08102700000367,30,31,,,,,,
189,46.78070899993351,-117.08102700000367,31,62,AB,5.33,AB,5.71,,
189,46.78070899993351,-117.08102700000367,62,94,Bw1,5.55,Bw1,5.86,Bw1,6.37
189,46.78070899993351,-117.08102700000367,94,116,Bw2,5.81,Bw2,6.12,Bw2,6.69
189,46.78070899993351,-117.08102700000367,116,153,Bwb,5.93,Bwb,6.16,Bwb,6.81
189,46.78070899993351,-117.08102700000367,30,62,,,,,AB,6.01
191,46.78082799993298,-117.080190999997,0,10,Ap,5.24,Ap,4.82,Ap,5.04
191,46.78082799993298,-117.080190999997,10,20,Ap,5.21,Ap,5.37,Ap,4.88
191,46.78082799993298,-117.080190999997,20,30,Ap,6.13,AB,6.05,AB,5.71
191,46.78082799993298,-117.080190999997,30,55,AB,5.88,AB,5.79,AB,6.1
191,46.78082799993298,-117.080190999997,55,78,Bw1,6.03,Bw1,6.3,Bw1,7.3
191,46.78082799993298,-117.080190999997,78,129,Bw2,6.43,Bw2,6.49,,
191,46.78082799993298,-117.080190999997,129,153,Bwb,6.44,Bwb,6.58,,
191,46.78082799993298,-117.080190999997,78,121,,,,,Bw2,6.89
191,46.78082799993298,-117.080190999997,121,153,,,,,Bwb,6.76
193,46.78076299993425,-117.07935500000444,0,10,Ap,4.76,Ap,5.09,Ap,4.14
193,46.78076299993425,-117.07935500000444,10,20,Ap,4.96,Ap-BA,5.53,Ap-BA,4.97
193,46.78076299993425,-117.07935500000444,20,30,Ap,6.38,BA,6.59,BA,5.84
193,46.78076299993425,-117.07935500000444,30,48,BA,6.3,BA,6.14,BA,5.63
193,46.78076299993425,-117.07935500000444,48,82,Bw1,6.64,Bw1,6.55,Bw1,6.12
193,46.78076299993425,-117.07935500000444,82,122,Bw2,6.9,Bw2,6.92,Bw2,6.43
193,46.78076299993425,-117.07935500000444,122,153,Bwb,7.02,Bwb,7.26,Bwb,6.8
195,46.78069599993146,-117.07851899999538,0,10,Ap,5.45,Ap,5.39,Ap,4.61
195,46.78069599993146,-117.07851899999538,10,20,Ap,5.56,Ap-A,5.62,Ap-A,5.01
195,46.78069599993146,-117.07851899999538,20,30,Ap,6.55,A,6.54,A,5.6
195,46.78069599993146,-117.07851899999538,30,45,A,6.32,A,5.54,A,5.95
195,46.78069599993146,-117.07851899999538,45,70,Bw1,6.63,Bw1,6.22,Bw1,6.67
195,46.78069599993146,-117.07851899999538,70,92,Bw2,6.73,Bw2,6.52,,
195,46.78069599993146,-117.07851899999538,92,114,Bwb1,6.04,Bwb1,6.94,,
195,46.78069599993146,-117.07851899999538,114,153,Bwb2,7.04,Bwb2,7.28,Bwb2,7.65
195,46.78069599993146,-117.07851899999538,70,88,,,,,Bw2,7.12
195,46.78069599993146,-117.07851899999538,88,114,,,,,Bwb1,7.3
197,46.78063799993377,-117.07768299999356,0,10,Ap,5.72,Ap,5.23,Ap,4.82
197,46.78063799993377,-117.07768299999356,10,20,Ap,5.32,Ap,6.26,Ap,5.16
197,46.78063799993377,-117.07768299999356,20,30,Ap,6.46,Ap-A,6.83,Ap-A,5.8
197,46.78063799993377,-117.07768299999356,30,45,A,6.46,A,6.09,A,6.22
197,46.78063799993377,-117.07768299999356,45,86,Bw,6.69,Bw,6.37,Bw,6.57
197,46.78063799993377,-117.07768299999356,86,120,Bwb1,7.09,Bwb1,7.39,Bwb1,6.9
197,46.78063799993377,-117.07768299999356,120,153,Bwb2,7.39,Bwb2,7.41,Bwb2,7.07
199,46.780575999933696,-117.07684700000088,0,10,Ap1,4.79,Ap1,4.86,Ap1,4.44
199,46.780575999933696,-117.07684700000088,10,20,Ap2,4.92,Ap1-Ap2,5.33,Ap1-Ap2,4.75
199,46.780575999933696,-117.07684700000088,20,30,Ap2,5.24,Ap2,6.01,Ap2,5.48
199,46.780575999933696,-117.07684700000088,30,34,Ap2,5.24,,5.09,Ap2,5.45
199,46.780575999933696,-117.07684700000088,34,52,A,5.54,A,5.79,A,6.1
199,46.780575999933696,-117.07684700000088,52,85,Bw,5.75,Bw,5.92,Bw,6.17
199,46.780575999933696,-117.07684700000088,85,108,E,5.92,E,6.14,,
199,46.780575999933696,-117.07684700000088,108,153,Btb,5.51,Btb,5.84,,
199,46.780575999933696,-117.07684700000088,85,110,,,,,E,6.4
199,46.780575999933696,-117.07684700000088,110,153,,,,,Btb,6.6
201,46.781048999929155,-117.08624199999502,0,10,Ap,6.61,Ap,4.85,Ap,4.39
201,46.781048999929155,-117.08624199999502,10,20,Ap,7.81,Ap,5.42,Ap,4.56
201,46.781048999929155,-117.08624199999502,20,30,Ap,7.78,Ap-BA,5.86,Ap-BA,5.73
201,46.781048999929155,-117.08624199999502,30,53,BA,7.23,BA,6.33,BA,6.36
201,46.781048999929155,-117.08624199999502,53,95,Bt,7,Bt,7.18,Bt,6.7
201,46.781048999929155,-117.08624199999502,95,120,Bwb,6.95,Bwb,6.98,Bwb,7.38
201,46.781048999929155,-117.08624199999502,120,153,,,,,Bwb2,7.5
203,46.78107199993305,-117.08540599999944,0,10,Ap1,5.5,Ap1,5.14,Ap1,4.9
203,46.78107199993305,-117.08540599999944,10,20,Ap2,5.64,Ap1-Ap2,5.63,Ap1-Ap2,4.56
203,46.78107199993305,-117.08540599999944,20,30,Ap2,6.13,Ap2,5.96,Ap2,5.45
203,46.78107199993305,-117.08540599999944,30,33,Ap2,6.13,,5.77,Ap2,6.38
203,46.78107199993305,-117.08540599999944,33,57,BA,5.98,BA,6.28,BA,6.67
203,46.78107199993305,-117.08540599999944,57,79,BE,6.2,BE,6.4,BE,6.84
203,46.78107199993305,-117.08540599999944,79,102,Btb1,6.49,Btb1,6.66,Btb1,7.01
203,46.78107199993305,-117.08540599999944,102,153,Btb2,6.69,Btb2,6.83,Btb2,7.21
205,46.781008999933846,-117.08456999999541,0,10,Ap1,5.79,Ap1,5.45,Ap1,5.15
205,46.781008999933846,-117.08456999999541,10,20,Ap2,6.22,Ap1-Ap2,6.14,Ap1-Ap2,5.19
205,46.781008999933846,-117.08456999999541,20,30,Ap2,6.66,Ap2,6.55,Ap2,5.92
205,46.781008999933846,-117.08456999999541,30,34,Ap2,6.66,,5.7,Ap2,5.94
205,46.781008999933846,-117.08456999999541,34,58,Ab,5.91,Ab,6.16,Aburied,6.24
205,46.781008999933846,-117.08456999999541,58,84,Bwb,6.27,Bwb,6.34,Bwb,6.58
205,46.781008999933846,-117.08456999999541,84,97,Eb,6.42,Eb,6.49,Eb,6.84
205,46.781008999933846,-117.08456999999541,97,153,Btb,6.4,Btb,6.51,Btb,7.59
207,46.781039377503554,-117.0837549741222,0,10,Ap,5.58,Ap,5.18,Ap,4.72
207,46.781039377503554,-117.0837549741222,10,20,Ap,5.65,Ap-A,5.59,Ap-A,5.1
207,46.781039377503554,-117.0837549741222,20,30,Ap,6.27,A,6.3,A,5.9
207,46.781039377503554,-117.0837549741222,30,46,A,6.14,A,5.6,A,6
207,46.781039377503554,-117.0837549741222,46,70,AB,6.19,AB,6.11,AB,6.26
207,46.781039377503554,-117.0837549741222,70,93,Bw1,6.2,Bw1,6.08,Bw1,6.51
207,46.781039377503554,-117.0837549741222,93,135,Bw2,6.22,Bw2,6.36,Bw2,6.73
207,46.781039377503554,-117.0837549741222,135,153,Bwb,6.19,Bwb,6.43,Bwb,6.91
209,46.781014999932815,-117.08289799999514,0,10,Ap,5.05,Ap,5.23,Ap,4.64
209,46.781014999932815,-117.08289799999514,10,20,Ap,5.33,Ap,5.35,Ap,4.92
209,46.781014999932815,-117.08289799999514,20,30,Ap,6,A,6.19,A,5.29
209,46.781014999932815,-117.08289799999514,30,48,A,5.68,A,5.93,A,6.22
209,46.781014999932815,-117.08289799999514,48,82,Bw,5.94,Bw,6.42,Bw,6.62
209,46.781014999932815,-117.08289799999514,82,109,BE,6.24,BE,6.59,BE,7.05
209,46.781014999932815,-117.08289799999514,109,139,EB,6.26,EB,6.67,EB,7.15
209,46.781014999932815,-117.08289799999514,139,153,Btb,6.13,Btb,6.7,Btb,7.22
211,46.780853999928304,-117.08206199999921,0,10,Ap,5.14,Ap,5.41,Ap,4.91
211,46.780853999928304,-117.08206199999921,10,20,Ap,5.71,Ap,5.32,Ap,4.94
