ID2,Latitude,Longitude,TopDepth,BottomDepth,1998,2008,2015
29,46.7790069999304,-117.08430200000468,0,10,5.5,4.58,4.74
29,46.7790069999304,-117.08430200000468,10,20,5.2,5.13,5.05
29,46.7790069999304,-117.08430200000468,20,30,5.76,5.95,5.93
29,46.7790069999304,-117.08430200000468,30,50,6.45,6.15,6.33
29,46.7790069999304,-117.08430200000468,50,68,6.59,6.69,6.68
29,46.7790069999304,-117.08430200000468,68,92,6.59,7.35,7.01
29,46.7790069999304,-117.08430200000468,92,132,NA,NA,7.5
29,46.7790069999304,-117.08430200000468,92,137,7.49,7.53,NA
29,46.7790069999304,-117.08430200000468,132,153,NA,NA,7.73
29,46.7790069999304,-117.08430200000468,137,153,7.6,7.45,NA
31,46.77902299993373,-117.08346599999622,0,10,5.31,4.78,4.79
31,46.77902299993373,-117.08346599999622,10,20,5.49,5.37,5.11
31,46.77902299993373,-117.08346599999622,20,30,6.2,5.99,5.99
31,46.77902299993373,-117.08346599999622,30,40,6.42,5.7,5.91
31,46.77902299993373,-117.08346599999622,40,57,6.66,6.42,7.5
31,46.77902299993373,-117.08346599999622,57,88,6.97,6.53,7.56
31,46.77902299993373,-117.08346599999622,88,127,7.02,6.73,7.47
31,46.77902299993373,-117.08346599999622,127,153,7.05,6.72,7.62
33,46.7790129999361,-117.08263000000014,0,10,5.22,6.27,5.99
33,46.7790129999361,-117.08263000000014,10,20,6.29,5.41,6.32
33,46.7790129999361,-117.08263000000014,20,30,7.28,7.19,6.84
33,46.7790129999361,-117.08263000000014,30,41,NA,NA,6.75
33,46.7790129999361,-117.08263000000014,30,59,7.5,7.12,NA
33,46.7790129999361,-117.08263000000014,41,76,NA,NA,7.68
33,46.7790129999361,-117.08263000000014,59,96,7.82,7.6,NA
33,46.7790129999361,-117.08263000000014,76,135,NA,NA,7.99
33,46.7790129999361,-117.08263000000014,96,135,7.1,7.46,NA
33,46.7790129999361,-117.08263000000014,135,153,7.42,7.47,7.72
35,46.778851999935846,-117.08179400000537,0,10,5.56,4.82,4.83
35,46.778851999935846,-117.08179400000537,10,20,5.63,5.47,5.27
35,46.778851999935846,-117.08179400000537,20,30,6.31,6.04,5.96
35,46.778851999935846,-117.08179400000537,30,45,6.36,6.2,6.38
35,46.778851999935846,-117.08179400000537,45,70,6.45,6.35,6.72
35,46.778851999935846,-117.08179400000537,70,87,6.57,6.48,7.09
35,46.778851999935846,-117.08179400000537,87,121,6.46,6.31,7.06
35,46.778851999935846,-117.08179400000537,121,153,6.61,6.52,7.07
37,46.7789929999345,-117.08095799999668,0,10,5.83,5.46,5.52
37,46.7789929999345,-117.08095799999668,10,20,6.1,5.94,5.94
37,46.7789929999345,-117.08095799999668,20,30,6.49,6.57,6.77
37,46.7789929999345,-117.08095799999668,30,42,6.65,6.77,NA
37,46.7789929999345,-117.08095799999668,30,55,NA,NA,6.83
37,46.7789929999345,-117.08095799999668,42,69,6.8,7.59,NA
37,46.7789929999345,-117.08095799999668,55,68,NA,NA,7.05
37,46.7789929999345,-117.08095799999668,68,97,NA,NA,7.55
37,46.7789929999345,-117.08095799999668,69,98,7.73,7.64,NA
37,46.7789929999345,-117.08095799999668,97,139,NA,NA,7.98
37,46.7789929999345,-117.08095799999668,98,140,7.66,7.57,NA
37,46.7789929999345,-117.08095799999668,139,153,NA,NA,7.94
37,46.7789929999345,-117.08095799999668,140,153,7.62,7.44,NA
39,46.77911199993587,-117.08012199999722,0,10,5.75,5.99,5.36
39,46.77911199993587,-117.08012199999722,10,20,5.93,7.32,6.24
39,46.77911199993587,-117.08012199999722,20,30,7.55,6.43,7.02
39,46.77911199993587,-117.08012199999722,30,35,NA,NA,6.74
39,46.77911199993587,-117.08012199999722,30,38,7.52,6.67,NA
39,46.77911199993587,-117.08012199999722,35,54,NA,NA,7.46
39,46.77911199993587,-117.08012199999722,38,54,7.73,7.25,NA
39,46.77911199993587,-117.08012199999722,54,78,7.75,7.43,7.81
39,46.77911199993587,-117.08012199999722,78,123,7.09,7.56,8.06
39,46.77911199993587,-117.08012199999722,123,153,7.02,7.34,7.9
41,46.77904699992864,-117.0792860000058,0,10,5.32,4.58,4.75
41,46.77904699992864,-117.0792860000058,10,20,5.44,5.1,5.15
41,46.77904699992864,-117.0792860000058,20,30,6.24,6.33,6.17
41,46.77904699992864,-117.0792860000058,30,66,6.48,6.26,6.61
41,46.77904699992864,-117.0792860000058,66,105,6.55,6.6,6.99
41,46.77904699992864,-117.0792860000058,105,153,6.33,6.49,6.99
43,46.77915299992836,-117.08831800000448,0,10,5.03,4.55,4.55
43,46.77915299992836,-117.08831800000448,10,20,5.15,5.03,4.54
43,46.77915299992836,-117.08831800000448,20,30,5.15,5.55,5.11
43,46.77915299992836,-117.08831800000448,30,36,4.94,5.2,5.48
43,46.77915299992836,-117.08831800000448,36,68,5.05,5.46,5.97
43,46.77915299992836,-117.08831800000448,68,89,5.22,5.66,6.19
43,46.77915299992836,-117.08831800000448,89,119,5.44,5.88,6.38
43,46.77915299992836,-117.08831800000448,119,153,5.94,6.36,7.32
45,46.779288328247844,-117.08746351328648,0,10,5.37,4.97,4.85
45,46.779288328247844,-117.08746351328648,10,20,6.1,5.79,5.51
45,46.779288328247844,-117.08746351328648,20,30,6.83,7.04,6.94
45,46.779288328247844,-117.08746351328648,30,44,6.36,6.51,6.39
45,46.779288328247844,-117.08746351328648,44,69,6.59,7.76,7.55
45,46.779288328247844,-117.08746351328648,69,105,6.89,7.86,7.96
45,46.779288328247844,-117.08746351328648,105,131,7.01,7.69,8.03
45,46.779288328247844,-117.08746351328648,131,153,6.83,7.41,8.04
47,46.779362999934584,-117.08664599999607,0,10,5.13,4.96,4.85
47,46.779362999934584,-117.08664599999607,10,20,5.28,5.25,4.77
47,46.779362999934584,-117.08664599999607,20,30,6.29,6.41,5.5
47,46.779362999934584,-117.08664599999607,30,53,6.19,0,6.25
47,46.779362999934584,-117.08664599999607,53,90,6.54,0,6.86
47,46.779362999934584,-117.08664599999607,90,124,7.02,0,7.11
47,46.779362999934584,-117.08664599999607,124,153,7.07,0,7.49
49,46.77923799992989,-117.08581000000254,0,10,5.31,5.11,4.84
49,46.77923799992989,-117.08581000000254,10,20,5.11,5.49,5.12
49,46.77923799992989,-117.08581000000254,20,30,6.1,6.24,5.77
49,46.77923799992989,-117.08581000000254,30,45,6.09,6.12,6.26
49,46.77923799992989,-117.08581000000254,45,71,6.36,6.34,6.63
49,46.77923799992989,-117.08581000000254,71,88,6.66,6.52,6.92
49,46.77923799992989,-117.08581000000254,88,104,6.65,6.52,NA
49,46.77923799992989,-117.08581000000254,88,108,NA,NA,7.16
49,46.77923799992989,-117.08581000000254,104,136,6.83,6.73,NA
49,46.77923799992989,-117.08581000000254,108,136,NA,NA,7.09
49,46.77923799992989,-117.08581000000254,136,153,6.62,6.74,7.27
51,46.77919681125739,-117.08496351312738,0,10,5.27,5.16,4.57
51,46.77919681125739,-117.08496351312738,10,20,5.81,5.52,5.07
51,46.77919681125739,-117.08496351312738,20,30,6.7,6.66,6.01
51,46.77919681125739,-117.08496351312738,30,46,6.34,5.64,6.05
51,46.77919681125739,-117.08496351312738,46,71,6.53,6.22,6.56
51,46.77919681125739,-117.08496351312738,71,93,6.64,6.43,6.86
51,46.77919681125739,-117.08496351312738,93,131,7.01,6.65,7.11
51,46.77919681125739,-117.08496351312738,131,153,6.76,6.89,7.29
53,46.779245999934034,-117.08413800000389,0,10,5.37,5.13,4.88
53,46.779245999934034,-117.08413800000389,10,20,5.41,5.3,5.02
53,46.779245999934034,-117.08413800000389,20,30,6.57,6.5,6.18
53,46.779245999934034,-117.08413800000389,30,39,6.12,5.63,6.12
53,46.779245999934034,-117.08413800000389,39,70,6.32,6.32,6.53
53,46.779245999934034,-117.08413800000389,70,84,6.46,6.62,NA
53,46.779245999934034,-117.08413800000389,70,90,NA,NA,6.84
53,46.779245999934034,-117.08413800000389,84,122,6.31,6.96,NA
53,46.779245999934034,-117.08413800000389,90,122,NA,NA,7.15
53,46.779245999934034,-117.08413800000389,122,153,6.04,6.91,7.3
55,46.77922999993481,-117.08330200000205,0,10,5.26,5.22,4.51
55,46.77922999993481,-117.08330200000205,10,20,5.1,5.58,5
55,46.77922999993481,-117.08330200000205,20,30,6.36,6.41,6.09
55,46.77922999993481,-117.08330200000205,30,46,6.45,5.95,6.24
55,46.77922999993481,-117.08330200000205,46,83,6.71,6.51,6.71
55,46.77922999993481,-117.08330200000205,83,122,6.94,6.83,6.93
55,46.77922999993481,-117.08330200000205,122,153,7.08,7.61,7.29
57,46.779335999935,-117.08246600000089,0,10,5.2,4.98,4.79
57,46.779335999935,-117.08246600000089,10,20,5.3,5.38,5.21
57,46.779335999935,-117.08246600000089,20,30,6.1,6.56,6.26
57,46.779335999935,-117.08246600000089,30,49,6.25,6.35,6.45
57,46.779335999935,-117.08246600000089,49,83,6.63,6.65,6.81
57,46.779335999935,-117.08246600000089,83,114,6.74,7.16,6.31
57,46.779335999935,-117.08246600000089,114,153,7.45,7.81,7.17
59,46.77925244174433,-117.08160014682795,0,10,5.47,4.9,4.72
59,46.77925244174433,-117.08160014682795,10,20,5.59,5.52,5.15
59,46.77925244174433,-117.08160014682795,20,30,6.34,6.43,5.76
59,46.77925244174433,-117.08160014682795,30,38,6.22,5.33,5.96
59,46.77925244174433,-117.08160014682795,38,66,6.48,6.05,6.69
59,46.77925244174433,-117.08160014682795,66,107,6.68,6.36,6.9
59,46.77925244174433,-117.08160014682795,107,133,6.78,6.52,7.18
59,46.77925244174433,-117.08160014682795,133,153,6.81,6.55,7.37
61,46.77913499993167,-117.08079400000366,0,10,6.33,6.4,4.54
61,46.77913499993167,-117.08079400000366,10,20,6.49,6.57,6.38
61,46.77913499993167,-117.08079400000366,20,30,6.55,6.93,6.96
61,46.77913499993167,-117.08079400000366,30,32,6.55,5.85,6.68
61,46.77913499993167,-117.08079400000366,32,51.5,6.36,6.06,6.9
61,46.77913499993167,-117.08079400000366,51.5,67,6.44,6.14,6.94
61,46.77913499993167,-117.08079400000366,67,83,6.5,6.2,NA
61,46.77913499993167,-117.08079400000366,67,86,NA,NA,7.1
61,46.77913499993167,-117.08079400000366,83,100,6.48,6.26,NA
61,46.77913499993167,-117.08079400000366,86,100,NA,NA,6.81
61,46.77913499993167,-117.08079400000366,100,128,6.65,6.37,7.12
61,46.77913499993167,-117.08079400000366,128,153,6.09,6.43,7.22
63,46.77936899993603,-117.07995799999601,0,10,5.37,5.2,4.86
63,46.77936899993603,-117.07995799999601,10,20,5.43,5.32,4.93
63,46.77936899993603,-117.07995799999601,20,30,5.84,6.22,5.81
63,46.77936899993603,-117.07995799999601,30,41,6.24,5.43,5.86
63,46.77936899993603,-117.07995799999601,41,67,6.42,6.35,6.56
63,46.77936899993603,-117.07995799999601,67,85,NA,NA,6.98
63,46.77936899993603,-117.07995799999601,67,92,6.58,6.67,NA
63,46.77936899993603,-117.07995799999601,85,114,NA,NA,7.15
63,46.77936899993603,-117.07995799999601,92,114,6.53,6.65,NA
63,46.77936899993603,-117.07995799999601,114,153,6.37,6.52,7.08
65,46.779253999931335,-117.07912199999382,0,10,5.25,5.14,4.9
65,46.779253999931335,-117.07912199999382,10,20,5.96,5.69,5.31
65,46.779253999931335,-117.07912199999382,20,30,6.45,6.52,5.88
65,46.779253999931335,-117.07912199999382,30,33,0,5.92,6.25
65,46.779253999931335,-117.07912199999382,33,57,6.02,6.12,6.28
65,46.779253999931335,-117.07912199999382,57,94,6.13,6.2,6.69
65,46.779253999931335,-117.07912199999382,94,128,6.11,6.16,6.82
65,46.779253999931335,-117.07912199999382,128,153,6.09,6.01,6.64
67,46.779270999928244,-117.07828600000069,0,10,5.34,5.02,4.86
67,46.779270999928244,-117.07828600000069,10,20,5.35,5.4,5.07
67,46.779270999928244,-117.07828600000069,20,30,6.23,6.21,5.88
67,46.779270999928244,-117.07828600000069,30,32,0,5.13,6.44
67,46.779270999928244,-117.07828600000069,32,59,5.9,5.71,6.22
67,46.779270999928244,-117.07828600000069,59,83,6.2,6.18,NA
67,46.779270999928244,-117.07828600000069,59,85,NA,NA,6.78
67,46.779270999928244,-117.07828600000069,83,104,6.26,6.35,NA
67,46.779270999928244,-117.07828600000069,85,106,NA,NA,6.87
67,46.779270999928244,-117.07828600000069,104,126,6.13,6.29,NA
67,46.779270999928244,-117.07828600000069,106,126,NA,NA,7
67,46.779270999928244,-117.07828600000069,126,153,6.25,6.16,7.1
69,46.77941399993425,-117.08781300000162,0,10,5.44,4.94,4.72
69,46.77941399993425,-117.08781300000162,10,20,5.57,5.3,5.14
69,46.77941399993425,-117.08781300000162,20,30,5.63,5.78,5.58
69,46.77941399993425,-117.08781300000162,30,48,5.19,5.34,5.9
69,46.77941399993425,-117.08781300000162,48,76,5.36,5.41,6.14
69,46.77941399993425,-117.08781300000162,76,91,5.5,5.5,NA
69,46.77941399993425,-117.08781300000162,76,98,NA,NA,6.23
69,46.77941399993425,-117.08781300000162,91,133,5.59,5.46,NA
69,46.77941399993425,-117.08781300000162,98,133,NA,NA,6.87
69,46.77941399993425,-117.08781300000162,133,153,5.79,5.66,7.1
71,46.77956399992798,-117.08697699999722,0,10,5.29,4.9,4.66
71,46.77956399992798,-117.08697699999722,10,20,5.17,5.67,4.72
71,46.77956399992798,-117.08697699999722,20,30,5.34,6.6,5.59
71,46.77956399992798,-117.08697699999722,30,73,6.46,6.5,6.62
71,46.77956399992798,-117.08697699999722,73,94,6.95,7.61,7.45
71,46.77956399992798,-117.08697699999722,94,127,7.58,7.65,7.83
71,46.77956399992798,-117.08697699999722,127,153,7.87,7.78,7.92
73,46.77963696740592,-117.08617245559854,0,10,5.44,4.83,4.67
73,46.77963696740592,-117.08617245559854,10,20,5.34,5.39,4.63
73,46.77963696740592,-117.08617245559854,20,30,6.08,6.51,5.84
73,46.77963696740592,-117.08617245559854,30,52,6.4,0,6.28
73,46.77963696740592,-117.08617245559854,52,85,6.72,0,6.64
73,46.77963696740592,-117.08617245559854,85,116,7.05,0,6.8
73,46.77963696740592,-117.08617245559854,116,135,6.47,0,7.05
73,46.77963696740592,-117.08617245559854,135,153,7.18,0,7.3
75,46.77964199992856,-117.0853049999993,0,10,5.16,4.98,4.77
75,46.77964199992856,-117.0853049999993,10,20,5.24,5.41,4.98
75,46.77964199992856,-117.0853049999993,20,30,6.19,6.25,5.91
75,46.77964199992856,-117.0853049999993,30,31,6.19,5.56,5.86
75,46.77964199992856,-117.0853049999993,31,54,6.41,6.22,6.4
75,46.77964199992856,-117.0853049999993,54,72,6.44,6.44,6.68
75,46.77964199992856,-117.0853049999993,72,95,6.68,6.49,6.99
75,46.77964199992856,-117.0853049999993,95,133,7.01,6.64,7.23
75,46.77964199992856,-117.0853049999993,133,153,6.92,6.76,7.24
77,46.77957899993358,-117.08446900000581,0,10,5.36,5.23,4.24
77,46.77957899993358,-117.08446900000581,10,20,5.97,5.27,5.07
77,46.77957899993358,-117.08446900000581,20,30,6.63,6.48,5.89
77,46.77957899993358,-117.08446900000581,30,35,0,5.56,6.16
